id,hq_id,title,brand,scraped_aisle,main_category,sub_category,final_price,original_price,discount_pct,discount_label,deal_price,deal_count,unit,unit_price_description,is_bonus,discount_type,bonus_mechanism,bonus_start,bonus_end,nutriscore,available_online,shop_type,url,scraped_at,title_eng,aisle_eng
588085,33267,Boursin Plantaardig knoflook & fijne kruiden,Boursin,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige kaas voor de borrel,3.49,3.49,,,,,150 g,prijs per kg €23.27,False,,,,,D,True,AH,https://www.ah.nl/producten/product/wi588085,2026-07-27,Boursin Plantaardig knoflook & fijne kruiden,vegetarian-vegan-and-plant-based
412158,855694,Oatly! Haver barista edition,Oatly!,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,1.995,2.75,27.5,2 voor 3.99,3.99,2.0,1 l,normale prijs per liter €2.75,True,AH,2 voor 3.99,2026-07-27,2026-08-02,D,True,AH,https://www.ah.nl/producten/product/wi412158,2026-07-27,Oatly! Oat barista edition,vegetarian-vegan-and-plant-based
611232,0,Oatly! Haver barista edition 4-pack,Oatly!,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,7.98,11.0,27.5,pakketkorting,,,4 stuks,,True,AHOO,,2026-07-27,2026-08-02,,True,AH,https://www.ah.nl/producten/product/wi611232,2026-07-27,Oatly! Oats barista edition 4-pack,vegetarian-vegan-and-plant-based
445419,707247,Kips Vega paté vol en smeuig,Kips,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige vleeswaren,2.49,2.49,,,,,125 g,prijs per kg €19.92,False,,,,,E,True,AH,https://www.ah.nl/producten/product/wi445419,2026-07-27,Kips Vega pate full and creamy,vegetarian-vegan-and-plant-based
565765,4557,AH Terra Plantaardige sojadrink ongezoet,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,0.89,0.89,,,,,1 l,prijs per liter €0.89,False,,,,,B,True,AH,https://www.ah.nl/producten/product/wi565765,2026-07-27,AH Terra Vegetable soy drink unsweetened,vegetarian-vegan-and-plant-based
489288,742894,AH Terra Plantaardige smeerleverworst,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige vleeswaren,1.59,1.59,,,,,125 g,prijs per kg €12.72,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi489288,2026-07-27,AH Terra Vegetable spread liver sausage,vegetarian-vegan-and-plant-based
565766,4558,AH Terra Amandeldrink ongezoet,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Amandel, cashewdrink",1.49,1.49,,,,,1 l,prijs per liter €1.49,False,,,,,B,True,AH,https://www.ah.nl/producten/product/wi565766,2026-07-27,AH Terra Almond drink unsweetened,vegetarian-vegan-and-plant-based
462463,714670,AH Terra Plantaardige haverdrink ongezoet,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,1.35,1.35,,,,,1 l,prijs per liter €1.35,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi462463,2026-07-27,AH Terra Vegetable oat drink unsweetened,vegetarian-vegan-and-plant-based
438961,70493,AH Terra Plantaardige hummus naturel,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,1.29,1.29,,,,,200 g,prijs per kg €6.45,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi438961,2026-07-27,AH Terra Vegetable hummus natural,vegetarian-vegan-and-plant-based
518423,87619,Alpro Mild & creamy zonder suikers,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige yoghurt naturel,2.99,2.99,,,,,755 g,prijs per kg €3.96,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi518423,2026-07-27,Alpro Mild & creamy without sugars,vegetarian-vegan-and-plant-based
604676,0,Alpro Mild & creamy zonder suikers 2-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige yoghurt naturel,5.68,5.98,5.0,5% volume voordeel,,,2 stuks,,True,AHOO,5% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi604676,2026-07-27,Alpro Mild & creamy without sugars 2-pack,vegetarian-vegan-and-plant-based
461862,714665,Alpro Barista haver,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,2.79,2.79,,,,,1 l,prijs per liter €2.79,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi461862,2026-07-27,Alpro Barista oats,vegetarian-vegan-and-plant-based
568161,0,Alpro Barista haver 6-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,15.07,16.74,10.0,10% volume voordeel,,,6 stuks,,True,AHOO,10% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi568161,2026-07-27,Alpro Barista oats 6-pack,vegetarian-vegan-and-plant-based
570848,11083,Alpro Barista kokos,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Kokosdrink,2.89,2.89,,,,,"0,75 l",prijs per liter €3.85,False,,,,,B,True,AH,https://www.ah.nl/producten/product/wi570848,2026-07-27,Alpro Barista coconut,vegetarian-vegan-and-plant-based
202746,520009,Maza Hoemoes,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,2.49,2.49,,,,,200 g,prijs per kg €12.45,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi202746,2026-07-27,Maza Hoemoes,vegetarian-vegan-and-plant-based
611390,0,Maza Hoemoes 4-pack,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,9.46,9.96,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi611390,2026-07-27,Maza Hoemoes 4-pack,vegetarian-vegan-and-plant-based
572134,0,Alpro Barista kokosnoot 6-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Kokosdrink,15.61,17.34,10.0,10% volume voordeel,,,6 stuks,,True,AHOO,10% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi572134,2026-07-27,Alpro Barista coconut 6-pack,vegetarian-vegan-and-plant-based
565763,4555,AH Terra Plantaardige sojadrink,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,0.65,0.65,,,,,1 l,prijs per liter €0.65,False,,,,,B,True,AH,https://www.ah.nl/producten/product/wi565763,2026-07-27,AH Terra Vegetable soy drink,vegetarian-vegan-and-plant-based
188227,789013,Alpro Sojadrink original,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,1.99,1.99,,,,,1 l,prijs per liter €1.99,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi188227,2026-07-27,Alpro Soya drink original,vegetarian-vegan-and-plant-based
562392,0,Alpro Sojadrink original 4-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,7.56,7.96,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi562392,2026-07-27,Alpro Soya drink original 4-pack,vegetarian-vegan-and-plant-based
570853,11080,Oatly! Biologische barista haver,Oatly!,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,1.995,2.99,33.3,2 voor 3.99,3.99,2.0,1 l,normale prijs per liter €2.99,True,AH,2 voor 3.99,2026-07-27,2026-08-02,D,True,AH,https://www.ah.nl/producten/product/wi570853,2026-07-27,Oatly! Organic barista oats,vegetarian-vegan-and-plant-based
611231,0,Oatly! Bio barista haver 4-pack,Oatly!,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,7.98,11.96,33.3,pakketkorting,,,4 stuks,,True,AHOO,,2026-07-27,2026-08-02,,True,AH,https://www.ah.nl/producten/product/wi611231,2026-07-27,Oatly! Organic barista oats 4-pack,vegetarian-vegan-and-plant-based
572133,0,Alpro Barista kokosnoot 4-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Kokosdrink,10.98,11.56,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi572133,2026-07-27,Alpro Barista coconut 4-pack,vegetarian-vegan-and-plant-based
570842,11074,AH Terra Plantaardige barista haver,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,1.69,1.69,,,,,1 l,prijs per liter €1.69,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi570842,2026-07-27,AH Terra Plantaardige barista haver,vegetarian-vegan-and-plant-based
486626,742126,Alpro Variatie op kwark zonder suikers,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Plantaardige kwark, vla",2.49,2.49,,,,,400 g,prijs per kg €6.23,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi486626,2026-07-27,Alpro Variation on cottage cheese without sugar,vegetarian-vegan-and-plant-based
593710,0,Alpro Variatie op kwark zonder suikers 2-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Plantaardige kwark, vla",4.73,4.98,5.0,5% volume voordeel,,,2 stuks,,True,AHOO,5% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi593710,2026-07-27,Alpro Variation on cottage cheese without sugars 2-pack,vegetarian-vegan-and-plant-based
591341,38699,AH Terra Soja gurt,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige yoghurt naturel,1.79,1.79,,,,,1 l,prijs per liter €1.79,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi591341,2026-07-27,AH Terra Soya gurt,vegetarian-vegan-and-plant-based
445420,707248,Kips Vega smeerworst kleintje,Kips,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige vleeswaren,2.19,2.19,,,,,6 x 20 g,prijs per kg €18.25,False,,,,,D,True,AH,https://www.ah.nl/producten/product/wi445420,2026-07-27,Kips Vega sausage spread small,vegetarian-vegan-and-plant-based
413077,856340,Maza Hoemoes less salt,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,2.49,2.49,,,,,200 g,prijs per kg €12.45,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi413077,2026-07-27,Maza Hoemoes less salt,vegetarian-vegan-and-plant-based
611394,0,Maza Hoemoes less salt 4-pack,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,9.46,9.96,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi611394,2026-07-27,Maza Hoemoes less salt 4-pack,vegetarian-vegan-and-plant-based
196169,794356,Alpro Mild & creamy vanille smaak,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige yoghurt met smaak,2.99,2.99,,,,,750 g,prijs per kg €3.99,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi196169,2026-07-27,Alpro Mild & creamy vanilla flavour,vegetarian-vegan-and-plant-based
604675,0,Alpro Mild & creamy vanille smaak 2-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige yoghurt met smaak,5.68,5.98,5.0,5% volume voordeel,,,2 stuks,,True,AHOO,5% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi604675,2026-07-27,Alpro Mild & creamy vanilla flavor 2-pack,vegetarian-vegan-and-plant-based
114698,535295,Alpro Sojadrink zonder suikers,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,1.99,1.99,,,,,1 l,prijs per liter €1.99,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi114698,2026-07-27,Alpro Soya drink without sugars,vegetarian-vegan-and-plant-based
607847,0,Alpro Sojadrink zonder suikers 4-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,7.56,7.96,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-07-27,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi607847,2026-07-27,Alpro Sojadrink zonder suikers 4-pack,vegetarian-vegan-and-plant-based
